,word,num_syllables,syllables,stress_pattern,infixed
42335,HONS,1,['hons'],"[['hons', '1']]",h-iz-ons
42336,HONSHU,2,"['Hon', 'shu']","[['Hon', '1'], ['shu', '0']]",H-iz-onshu
42337,HOO,1,['hoo'],"[['hoo', '1']]",h-iz-oo
42338,HOOCH,1,['hooch'],"[['hooch', '1']]",h-iz-ooch
42339,HOOCHIE,2,"['hooch', 'ie']","[['hooch', '1'], ['ie', '0']]",h-iz-oochie
42340,HOOD,1,['hood'],"[['hood', '1']]",h-iz-ood
42341,HOODED,2,"['hood', 'ed']","[['hood', '1'], ['ed', '0']]",h-iz-ooded
42342,HOODLUM,2,"['hood', 'lum']","[['hood', '1'], ['lum', '0']]",h-iz-oodlum
42343,HOODS,1,['hoods'],"[['hoods', '1']]",h-iz-oods
42344,HOODWINK,2,"['hood', 'wink']","[['hood', '1'], ['wink', '2']]",h-iz-oodwink
42345,HOOEY,2,"['hoo', 'ey']","[['hoo', '1'], ['ey', '0']]",h-iz-ooey
42346,HOOF,1,['hoof'],"[['hoof', '1']]",h-iz-oof
42347,HOOFED,1,['hoofed'],"[['hoofed', '1']]",h-iz-oofed
42348,HOOFS,1,['hoofs'],"[['hoofs', '1']]",h-iz-oofs
42349,HOOG,1,['hoog'],"[['hoog', '1']]",h-iz-oog
42350,HOOK,1,['hook'],"[['hook', '1']]",h-iz-ook
42351,HOOKE,1,['Hooke'],"[['Hooke', '1']]",h-iz-ooke
42352,HOOKED,1,['hooked'],"[['hooked', '1']]",h-iz-ooked
42353,HOOKER,2,"['hook', 'er']","[['hook', '1'], ['er', '0']]",h-iz-ooker
42354,HOOKS,1,['hooks'],"[['hooks', '1']]",h-iz-ooks
42355,HOOKUP,2,"['hook', 'up']","[['hook', '1'], ['up', '2']]",h-iz-ookup
42356,HOOKWORM,2,"['hook', 'worm']","[['hook', '1'], ['worm', '0']]",h-iz-ookworm
42357,HOOKY,2,"['hook', 'y']","[['hook', '1'], ['y', '0']]",h-iz-ooky
42358,HOOLE,1,['Hoole'],"[['Hoole', '1']]",h-iz-oole
42360,HOON,1,['hoon'],"[['hoon', '1']]",h-iz-oon
42361,HOOP,1,['hoop'],"[['hoop', '1']]",h-iz-oop
42362,HOOPER,2,"['hoop', 'er']","[['hoop', '1'], ['er', '0']]",h-iz-ooper
42363,HOOPLA,2,"['hoop', 'la']","[['hoop', '1'], ['la', '2']]",h-iz-oopla
42364,HOOPOE,2,"['hoo', 'poe']","[['hoo', '1'], ['poe', '2']]",h-iz-oopoe
42365,HOOPS,1,['hoops'],"[['hoops', '1']]",h-iz-oops
42366,HOORAY,2,"['hoo', 'ray']","[['hoo', '0'], ['ray', '1']]",hoor-iz-ay
42367,HOOS,1,['hoos'],"[['hoos', '1']]",h-iz-oos
42368,HOOSE,1,['hoose'],"[['hoose', '1']]",h-iz-oose
42369,HOOSIER,2,"['Hoo', 'sier']","[['Hoo', '1'], ['sier', '0']]",H-iz-oosier
42370,HOOT,1,['hoot'],"[['hoot', '1']]",h-iz-oot
42371,HOOTER,2,"['hoot', 'er']","[['hoot', '1'], ['er', '0']]",h-iz-ooter
42372,HOOTS,1,['hoots'],"[['hoots', '1']]",h-iz-oots
42373,HOOVEN,2,"['hoov', 'en']","[['hoov', '1'], ['en', '0']]",h-iz-ooven
42374,HOOVER,2,"['hoo', 'ver']","[['hoo', '1'], ['ver', '0']]",h-iz-oover
42375,HOOVES,1,['hooves'],"[['hooves', '1']]",h-iz-ooves
42376,HOP,1,['hop'],"[['hop', '1']]",h-iz-op
42377,HOPE,1,['hope'],"[['hope', '1']]",h-iz-ope
42378,HOPED,1,['hoped'],"[['hoped', '1']]",h-iz-oped
42379,HOPEFUL,2,"['hope', 'ful']","[['hope', '1'], ['ful', '0']]",h-iz-opeful
42382,HOPELESS,2,"['hope', 'less']","[['hope', '1'], ['less', '0']]",h-iz-opeless
42385,HOPES,1,['hopes'],"[['hopes', '1']]",h-iz-opes
42386,HOPI,2,"['Ho', 'pi']","[['Ho', '1'], ['pi', '0']]",H-iz-opi
42387,HOPING,2,"['hop', 'ing']","[['hop', '1'], ['ing', '0']]",h-iz-oping
42388,HOPKINS,2,"['Hop', 'kins']","[['Hop', '1'], ['kins', '0']]",H-iz-opkins
42390,HOPP,1,['hopp'],"[['hopp', '1']]",h-iz-opp
42391,HOPPE,1,['hoppe'],"[['hoppe', '1']]",h-iz-oppe
42392,HOPPED,1,['hopped'],"[['hopped', '1']]",h-iz-opped
42393,HOPPER,2,"['hop', 'per']","[['hop', '1'], ['per', '0']]",h-iz-opper
42394,HOPPING,2,"['hop', 'ping']","[['hop', '1'], ['ping', '0']]",h-iz-opping
42395,HOPPLE,2,"['hop', 'ple']","[['hop', '1'], ['ple', '0']]",h-iz-opple
42396,HOPS,1,['hops'],"[['hops', '1']]",h-iz-ops
42397,HOPSCOTCH,2,"['hop', 'scotch']","[['hop', '1'], ['scotch', '2']]",h-iz-opscotch
42398,HORACE,2,"['Hor', 'ace']","[['Hor', '1'], ['ace', '0']]",H-iz-orace
42400,HORD,1,['hord'],"[['hord', '1']]",h-iz-ord
42401,HORDE,1,['horde'],"[['horde', '1']]",h-iz-orde
42402,HORDES,1,['hordes'],"[['hordes', '1']]",h-iz-ordes
42403,HOREHOUND,2,"['hore', 'hound']","[['hore', '1'], ['hound', '2']]",h-iz-orehound
42408,HORMONE,2,"['hor', 'mone']","[['hor', '1'], ['mone', '2']]",h-iz-ormone
42409,HORN,1,['horn'],"[['horn', '1']]",h-iz-orn
42410,HORNBEAK,2,"['horn', 'beak']","[['horn', '1'], ['beak', '0']]",h-iz-ornbeak
42411,HORNBILL,2,"['horn', 'bill']","[['horn', '1'], ['bill', '2']]",h-iz-ornbill
42412,HORNBLENDE,2,"['horn', 'blende']","[['horn', '1'], ['blende', '2']]",h-iz-ornblende
42414,HORNBOOK,2,"['horn', 'book']","[['horn', '1'], ['book', '2']]",h-iz-ornbook
42415,HORNE,1,['horne'],"[['horne', '1']]",h-iz-orne
42416,HORNED,1,['horned'],"[['horned', '1']]",h-iz-orned
42417,HORNER,2,"['horn', 'er']","[['horn', '1'], ['er', '0']]",h-iz-orner
42418,HORNET,2,"['hor', 'net']","[['hor', '1'], ['net', '0']]",h-iz-ornet
42419,HORNING,2,"['horn', 'ing']","[['horn', '1'], ['ing', '0']]",h-iz-orning
42420,HORNLESS,2,"['horn', 'less']","[['horn', '1'], ['less', '0']]",h-iz-ornless
42421,HORNLIKE,2,"['horn', 'like']","[['horn', '1'], ['like', '2']]",h-iz-ornlike
42422,HORNS,1,['horns'],"[['horns', '1']]",h-iz-orns
42423,HORNY,2,"['horn', 'y']","[['horn', '1'], ['y', '0']]",h-iz-orny
42430,HORRID,2,"['hor', 'rid']","[['hor', '1'], ['rid', '0']]",h-iz-orrid
42435,HORROR,2,"['hor', 'ror']","[['hor', '1'], ['ror', '0']]",h-iz-orror
42436,HORS,1,['hors'],"[['hors', '1']]",h-iz-ors
42437,HORSE,1,['horse'],"[['horse', '1']]",h-iz-orse
42438,HORSEBACK,2,"['horse', 'back']","[['horse', '1'], ['back', '2']]",h-iz-orseback
42439,HORSEFLESH,2,"['horse', 'flesh']","[['horse', '1'], ['flesh', '2']]",h-iz-orseflesh
42440,HORSEHEAD,2,"['horse', 'head']","[['horse', '1'], ['head', '2']]",h-iz-orsehead
42441,HORSELY,2,"['horse', 'ly']","[['horse', '1'], ['ly', '0']]",h-iz-orsely
42442,HORSEMAN,2,"['horse', 'man']","[['horse', '1'], ['man', '0']]",h-iz-orseman
42444,HORSEMEN,2,"['horse', 'men']","[['horse', '1'], ['men', '0']]",h-iz-orsemen
42445,HORSEPLAY,2,"['horse', 'play']","[['horse', '1'], ['play', '2']]",h-iz-orseplay
42448,HORSES,2,"['hors', 'es']","[['hors', '1'], ['es', '0']]",h-iz-orses
42449,HORSESHOE,2,"['horse', 'shoe']","[['horse', '1'], ['shoe', '2']]",h-iz-orseshoe
42450,HORSESHOES,2,"['horse', 'shoes']","[['horse', '1'], ['shoes', '2']]",h-iz-orseshoes
42451,HORSETAIL,2,"['horse', 'tail']","[['horse', '1'], ['tail', '2']]",h-iz-orsetail
42452,HORSETAILS,2,"['horse', 'tails']","[['horse', '1'], ['tails', '2']]",h-iz-orsetails
42453,HORSEY,2,"['hors', 'ey']","[['hors', '1'], ['ey', '0']]",h-iz-orsey
42454,HORSING,2,"['hors', 'ing']","[['hors', '1'], ['ing', '0']]",h-iz-orsing
42455,HORST,1,['horst'],"[['horst', '1']]",h-iz-orst
42456,HORTA,2,"['Hor', 'ta']","[['Hor', '1'], ['ta', '0']]",H-iz-orta
42460,HORUS,2,"['Ho', 'rus']","[['Ho', '1'], ['rus', '0']]",H-iz-orus
42461,HOSE,1,['hose'],"[['hose', '1']]",h-iz-ose
42463,HOSED,1,['hosed'],"[['hosed', '1']]",h-iz-osed
42464,HOSES,2,"['hos', 'es']","[['hos', '1'], ['es', '0']]",h-iz-oses
42466,HOSING,2,"['hos', 'ing']","[['hos', '1'], ['ing', '0']]",h-iz-osing
42467,HOSNI,2,"['Hos', 'ni']","[['Hos', '1'], ['ni', '0']]",H-iz-osni
42468,HOSPICE,2,"['hos', 'pice']","[['hos', '1'], ['pice', '0']]",h-iz-ospice
42475,HOSS,1,['hoss'],"[['hoss', '1']]",h-iz-oss
42476,HOST,1,['host'],"[['host', '1']]",h-iz-ost
42477,HOSTAGE,2,"['hos', 'tage']","[['hos', '1'], ['tage', '0']]",h-iz-ostage
42478,HOSTEL,2,"['hos', 'tel']","[['hos', '1'], ['tel', '0']]",h-iz-ostel
42479,HOSTESS,2,"['host', 'ess']","[['host', '1'], ['ess', '0']]",h-iz-ostess
42480,HOSTILE,2,"['hos', 'tile']","[['hos', '1'], ['tile', '0']]",h-iz-ostile
42483,HOSTING,2,"['host', 'ing']","[['host', '1'], ['ing', '0']]",h-iz-osting
42484,HOSTLER,2,"['hos', 'tler']","[['hos', '1'], ['tler', '0']]",h-iz-ostler
42485,HOSTS,1,['hosts'],"[['hosts', '1']]",h-iz-osts
42486,HOT,1,['hot'],"[['hot', '1']]",h-iz-ot
42487,HOTBED,2,"['hot', 'bed']","[['hot', '1'], ['bed', '2']]",h-iz-otbed
42488,HOTCHKISS,2,"['hotch', 'kiss']","[['hotch', '1'], ['kiss', '0']]",h-iz-otchkiss
42489,HOTDOG,2,"['hot', 'dog']","[['hot', '1'], ['dog', '2']]",h-iz-otdog
42490,HOTEL,2,"['ho', 'tel']","[['ho', '0'], ['tel', '1']]",hot-iz-el
42492,HOTH,1,['hoth'],"[['hoth', '1']]",h-iz-oth
42493,HOTHOUSE,2,"['hot', 'house']","[['hot', '1'], ['house', '2']]",h-iz-othouse
42494,HOTLINE,2,"['hot', 'line']","[['hot', '1'], ['line', '2']]",h-iz-otline
42495,HOTLY,2,"['hot', 'ly']","[['hot', '1'], ['ly', '0']]",h-iz-otly
42496,HOTS,1,['hots'],"[['hots', '1']]",h-iz-ots
42497,HOTSHOT,2,"['hot', 'shot']","[['hot', '1'], ['shot', '2']]",h-iz-otshot
42498,HOTTER,2,"['hot', 'ter']","[['hot', '1'], ['ter', '0']]",h-iz-otter
42499,HOTTEST,2,"['hot', 'test']","[['hot', '1'], ['test', '0']]",h-iz-ottest
42500,HOU,1,['hou'],"[['hou', '1']]",h-iz-ou
42502,HOUGH,1,['hough'],"[['hough', '1']]",h-iz-ough
42503,HOUGHS,1,['houghs'],"[['houghs', '1']]",h-iz-oughs
42504,HOUGHTON,2,"['Hough', 'ton']","[['Hough', '1'], ['ton', '0']]",H-iz-oughton
42505,HOUND,1,['hound'],"[['hound', '1']]",h-iz-ound
42506,HOUNDING,2,"['hound', 'ing']","[['hound', '1'], ['ing', '0']]",h-iz-ounding
42507,HOUNDS,1,['hounds'],"[['hounds', '1']]",h-iz-ounds
42508,HOUP,1,['houp'],"[['houp', '1']]",h-iz-oup
42509,HOURLONG,2,"['hour', 'long']","[['hour', '1'], ['long', '2']]",h-iz-ourlong
42510,HOURLY,2,"['hour', 'ly']","[['hour', '1'], ['ly', '0']]",h-iz-ourly
42511,HOUSE,1,['house'],"[['house', '1']]",h-iz-ouse
42512,HOUSEBOAT,2,"['house', 'boat']","[['house', '1'], ['boat', '2']]",h-iz-ouseboat
42515,HOUSED,1,['housed'],"[['housed', '1']]",h-iz-oused
42516,HOUSEFUL,2,"['house', 'ful']","[['house', '1'], ['ful', '0']]",h-iz-ouseful
42517,HOUSEGUEST,2,"['house', 'guest']","[['house', '1'], ['guest', '0']]",h-iz-ouseguest
42518,HOUSEHOLD,2,"['house', 'hold']","[['house', '1'], ['hold', '2']]",h-iz-ousehold
42521,HOUSEHOLDS,2,"['house', 'holds']","[['house', '1'], ['holds', '2']]",h-iz-ouseholds
42525,HOUSEL,2,"['hou', 'sel']","[['hou', '1'], ['sel', '0']]",h-iz-ousel
42526,HOUSEMAN,2,"['house', 'man']","[['house', '1'], ['man', '0']]",h-iz-ouseman
42527,HOUSES,2,"['hous', 'es']","[['hous', '1'], ['es', '0']]",h-iz-ouses
42528,HOUSEWARE,2,"['house', 'ware']","[['house', '1'], ['ware', '2']]",h-iz-ouseware
42529,HOUSEWARES,2,"['house', 'wares']","[['house', '1'], ['wares', '2']]",h-iz-ousewares
42530,HOUSEWIFE,2,"['house', 'wife']","[['house', '1'], ['wife', '2']]",h-iz-ousewife
42531,HOUSEWIVES,2,"['house', 'wives']","[['house', '1'], ['wives', '2']]",h-iz-ousewives
42532,HOUSEWORK,2,"['house', 'work']","[['house', '1'], ['work', '2']]",h-iz-ousework
42533,HOUSEWRIGHT,2,"['house', 'wright']","[['house', '1'], ['wright', '2']]",h-iz-ousewright
42534,HOUSING,2,"['hous', 'ing']","[['hous', '1'], ['ing', '0']]",h-iz-ousing
42535,HOUSMAN,2,"['Hous', 'man']","[['Hous', '1'], ['man', '0']]",H-iz-ousman
42536,HOUSTON,2,"['Hous', 'ton']","[['Hous', '1'], ['ton', '0']]",H-iz-ouston
42537,HOUT,1,['hout'],"[['hout', '1']]",h-iz-out
42538,HOVE,1,['hove'],"[['hove', '1']]",h-iz-ove
42539,HOVEL,2,"['hov', 'el']","[['hov', '1'], ['el', '0']]",h-iz-ovel
42540,HOVEN,2,"['ho', 'ven']","[['ho', '1'], ['ven', '0']]",h-iz-oven
42541,HOVER,2,"['hov', 'er']","[['hov', '1'], ['er', '0']]",h-iz-over
42543,HOW,1,['how'],"[['how', '1']]",h-iz-ow
42544,HOWARD,2,"['How', 'ard']","[['How', '1'], ['ard', '0']]",H-iz-oward
42545,HOWDY,2,"['how', 'dy']","[['how', '1'], ['dy', '0']]",h-iz-owdy
42546,HOWE,1,['howe'],"[['howe', '1']]",h-iz-owe
42547,HOWELL,2,"['how', 'ell']","[['how', '1'], ['ell', '0']]",h-iz-owell
42548,HOWELLS,2,"['How', 'ells']","[['How', '1'], ['ells', '0']]",H-iz-owells
42549,HOWES,1,['howes'],"[['howes', '1']]",h-iz-owes
42552,HOWK,1,['howk'],"[['howk', '1']]",h-iz-owk
42553,HOWL,1,['howl'],"[['howl', '1']]",h-iz-owl
42554,HOWLED,1,['howled'],"[['howled', '1']]",h-iz-owled
42555,HOWLER,2,"['howl', 'er']","[['howl', '1'], ['er', '0']]",h-iz-owler
42556,HOWLING,2,"['howl', 'ing']","[['howl', '1'], ['ing', '0']]",h-iz-owling
42557,HOWLS,1,['howls'],"[['howls', '1']]",h-iz-owls
42558,HOY,1,['hoy'],"[['hoy', '1']]",h-iz-oy
42559,HOYLE,1,['Hoyle'],"[['Hoyle', '1']]",h-iz-oyle
42560,HOYT,1,['hoyt'],"[['hoyt', '1']]",h-iz-oyt
42561,HREN,1,['hren'],"[['hren', '1']]",hr-iz-en
42562,HU,1,['hu'],"[['hu', '1']]",h-iz-u
42563,HUB,1,['hub'],"[['hub', '1']]",h-iz-ub
42564,HUBBLE,2,"['hub', 'ble']","[['hub', '1'], ['ble', '0']]",h-iz-ubble
42565,HUBBS,1,['hubbs'],"[['hubbs', '1']]",h-iz-ubbs
42566,HUBBUB,2,"['hub', 'bub']","[['hub', '1'], ['bub', '0']]",h-iz-ubbub
42567,HUBBY,2,"['hub', 'by']","[['hub', '1'], ['by', '0']]",h-iz-ubby
42568,HUBCAP,2,"['hub', 'cap']","[['hub', '1'], ['cap', '2']]",h-iz-ubcap
42569,HUBERT,2,"['Hu', 'bert']","[['Hu', '1'], ['bert', '0']]",H-iz-ubert
42570,HUBNER,2,"['hub', 'ner']","[['hub', '1'], ['ner', '0']]",h-iz-ubner
42571,HUBRIS,2,"['hu', 'bris']","[['hu', '1'], ['bris', '0']]",h-iz-ubris
42572,HUBS,1,['hubs'],"[['hubs', '1']]",h-iz-ubs
42573,HUCH,1,['huch'],"[['huch', '1']]",h-iz-uch
42574,HUCK,1,['huck'],"[['huck', '1']]",h-iz-uck
42575,HUCKLE,2,"['huck', 'le']","[['huck', '1'], ['le', '0']]",h-iz-uckle
42577,HUCKS,1,['hucks'],"[['hucks', '1']]",h-iz-ucks
42578,HUCKSTER,2,"['huck', 'ster']","[['huck', '1'], ['ster', '0']]",h-iz-uckster
42579,HUD,1,['HUD'],"[['HUD', '1']]",h-iz-ud
42580,HUDDLE,2,"['hud', 'dle']","[['hud', '1'], ['dle', '0']]",h-iz-uddle
42581,HUDDLED,2,"['hud', 'dled']","[['hud', '1'], ['dled', '0']]",h-iz-uddled
42582,HUDSON,2,"['Hud', 'son']","[['Hud', '1'], ['son', '0']]",H-iz-udson
42583,HUE,1,['hue'],"[['hue', '1']]",h-iz-ue
42584,HUED,1,['hued'],"[['hued', '1']]",h-iz-ued
42585,HUES,1,['hues'],"[['hues', '1']]",h-iz-ues
42586,HUETTE,1,['Huette'],"[['Huette', '1']]",h-iz-uette
42587,HUFF,1,['huff'],"[['huff', '1']]",h-iz-uff
42588,HUFFED,1,['huffed'],"[['huffed', '1']]",h-iz-uffed
42589,HUFFER,2,"['huff', 'er']","[['huff', '1'], ['er', '0']]",h-iz-uffer
42590,HUFFS,1,['huffs'],"[['huffs', '1']]",h-iz-uffs
42591,HUFFY,2,"['huff', 'y']","[['huff', '1'], ['y', '0']]",h-iz-uffy
42592,HUG,1,['hug'],"[['hug', '1']]",h-iz-ug
42593,HUGE,1,['huge'],"[['huge', '1']]",h-iz-uge
42594,HUGELY,2,"['huge', 'ly']","[['huge', '1'], ['ly', '0']]",h-iz-ugely
42595,HUGEST,2,"['hug', 'est']","[['hug', '1'], ['est', '0']]",h-iz-ugest
42596,HUGGED,1,['hugged'],"[['hugged', '1']]",h-iz-ugged
42597,HUGGER,2,"['hug', 'ger']","[['hug', '1'], ['ger', '0']]",h-iz-ugger
42598,HUGGING,2,"['hug', 'ging']","[['hug', '1'], ['ging', '0']]",h-iz-ugging
42599,HUGGINS,2,"['Hug', 'gins']","[['Hug', '1'], ['gins', '0']]",H-iz-uggins
42600,HUGH,1,['hugh'],"[['hugh', '1']]",h-iz-ugh
42601,HUGHES,1,['Hughes'],"[['Hughes', '1']]",h-iz-ughes
42602,HUGO,2,"['Hu', 'go']","[['Hu', '1'], ['go', '0']]",H-iz-ugo
42603,HUGS,1,['hugs'],"[['hugs', '1']]",h-iz-ugs
42605,HUH,1,['huh'],"[['huh', '1']]",h-iz-uh
42606,HULA,2,"['hu', 'la']","[['hu', '1'], ['la', '0']]",h-iz-ula
42607,HULK,1,['hulk'],"[['hulk', '1']]",h-iz-ulk
42608,HULKING,2,"['hulk', 'ing']","[['hulk', '1'], ['ing', '0']]",h-iz-ulking
42609,HULKS,1,['hulks'],"[['hulks', '1']]",h-iz-ulks
42610,HULL,1,['hull'],"[['hull', '1']]",h-iz-ull
42612,HULLED,1,['hulled'],"[['hulled', '1']]",h-iz-ulled
42613,HULLS,1,['hulls'],"[['hulls', '1']]",h-iz-ulls
42614,HULME,1,['Hulme'],"[['Hulme', '1']]",h-iz-ulme
42615,HULS,1,['huls'],"[['huls', '1']]",h-iz-uls
42616,HULSE,1,['hulse'],"[['hulse', '1']]",h-iz-ulse
42617,HULST,1,['hulst'],"[['hulst', '1']]",h-iz-ulst
42618,HUM,1,['hum'],"[['hum', '1']]",h-iz-um
42619,HUMAN,2,"['hu', 'man']","[['hu', '1'], ['man', '0']]",h-iz-uman
42620,HUMANE,2,"['hu', 'mane']","[['hu', '0'], ['mane', '1']]",hum-iz-ane
42634,HUMBLE,2,"['hum', 'ble']","[['hum', '1'], ['ble', '0']]",h-iz-umble
42635,HUMBLED,2,"['hum', 'bled']","[['hum', '1'], ['bled', '0']]",h-iz-umbled
42636,HUMBLES,2,"['hum', 'bles']","[['hum', '1'], ['bles', '0']]",h-iz-umbles
42637,HUMBLY,2,"['hum', 'bly']","[['hum', '1'], ['bly', '0']]",h-iz-umbly
42638,HUMBOLDT,2,"['Hum', 'boldt']","[['Hum', '1'], ['boldt', '2']]",H-iz-umboldt
42639,HUMBUG,2,"['hum', 'bug']","[['hum', '1'], ['bug', '2']]",h-iz-umbug
42641,HUMDRUM,2,"['hum', 'drum']","[['hum', '1'], ['drum', '2']]",h-iz-umdrum
42642,HUME,1,['Hume'],"[['Hume', '1']]",h-iz-ume
42644,HUMID,2,"['hu', 'mid']","[['hu', '1'], ['mid', '0']]",h-iz-umid
42652,HUMMEL,2,"['hum', 'mel']","[['hum', '1'], ['mel', '0']]",h-iz-ummel
42653,HUMMER,2,"['Hum', 'mer']","[['Hum', '1'], ['mer', '0']]",H-iz-ummer
42654,HUMMING,2,"['hum', 'ming']","[['hum', '1'], ['ming', '0']]",h-iz-umming
42657,HUMOR,2,"['hu', 'mor']","[['hu', '1'], ['mor', '0']]",h-iz-umor
42663,HUMP,1,['hump'],"[['hump', '1']]",h-iz-ump
42664,HUMPBACK,2,"['hump', 'back']","[['hump', '1'], ['back', '2']]",h-iz-umpback
42665,HUMPED,1,['humped'],"[['humped', '1']]",h-iz-umped
42666,HUMPH,1,['humph'],"[['humph', '1']]",h-iz-umph
42667,HUMS,1,['hums'],"[['hums', '1']]",h-iz-ums
42669,HUMUS,2,"['hu', 'mus']","[['hu', '1'], ['mus', '0']]",h-iz-umus
42670,HUN,1,['Hun'],"[['Hun', '1']]",h-iz-un
42671,HUNCH,1,['hunch'],"[['hunch', '1']]",h-iz-unch
42672,HUNCHBACK,2,"['hunch', 'back']","[['hunch', '1'], ['back', '2']]",h-iz-unchback
42673,HUNCHED,1,['hunched'],"[['hunched', '1']]",h-iz-unched
42674,HUND,1,['hund'],"[['hund', '1']]",h-iz-und
42675,HUNDRED,2,"['hun', 'dred']","[['hun', '1'], ['dred', '0']]",h-iz-undred
42676,HUNDREDS,2,"['hun', 'dreds']","[['hun', '1'], ['dreds', '0']]",h-iz-undreds
42677,HUNDREDTH,2,"['hun', 'dredth']","[['hun', '1'], ['dredth', '0']]",h-iz-undredth
42679,HUNG,1,['hung'],"[['hung', '1']]",h-iz-ung
42682,HUNGER,2,"['hun', 'ger']","[['hun', '1'], ['ger', '0']]",h-iz-unger
42685,HUNGRY,2,"['hun', 'gry']","[['hun', '1'], ['gry', '0']]",h-iz-ungry
42686,HUNK,1,['hunk'],"[['hunk', '1']]",h-iz-unk
42687,HUNKER,2,"['hun', 'ker']","[['hun', '1'], ['ker', '0']]",h-iz-unker
42688,HUNKS,1,['hunks'],"[['hunks', '1']]",h-iz-unks
42689,HUNKY,2,"['hunk', 'y']","[['hunk', '1'], ['y', '0']]",h-iz-unky
42690,HUNT,1,['hunt'],"[['hunt', '1']]",h-iz-unt
42691,HUNTER,2,"['hunt', 'er']","[['hunt', '1'], ['er', '0']]",h-iz-unter
42692,HUNTERS,2,"['hunt', 'ers']","[['hunt', '1'], ['ers', '0']]",h-iz-unters
42693,HUNTING,2,"['hunt', 'ing']","[['hunt', '1'], ['ing', '0']]",h-iz-unting
42695,HUNTRESS,2,"['hunt', 'ress']","[['hunt', '1'], ['ress', '0']]",h-iz-untress
42696,HUNTS,1,['hunts'],"[['hunts', '1']]",h-iz-unts
42697,HUNTSMAN,2,"['hunts', 'man']","[['hunts', '1'], ['man', '0']]",h-iz-untsman
42698,HUNTSVILLE,2,"['Hunts', 'ville']","[['Hunts', '1'], ['ville', '0']]",H-iz-untsville
42699,HUOT,2,"['Hu', 'ot']","[['Hu', '1'], ['ot', '0']]",H-iz-uot
42700,HUR,1,['hur'],"[['hur', '1']]",h-iz-ur
42701,HURD,1,['Hurd'],"[['Hurd', '1']]",h-iz-urd
42702,HURDLE,2,"['hur', 'dle']","[['hur', '1'], ['dle', '0']]",h-iz-urdle
42703,HURL,1,['hurl'],"[['hurl', '1']]",h-iz-url
42704,HURLED,1,['hurled'],"[['hurled', '1']]",h-iz-urled
42705,HURLEY,2,"['hurl', 'ey']","[['hurl', '1'], ['ey', '0']]",h-iz-urley
42706,HURLING,2,"['hurl', 'ing']","[['hurl', '1'], ['ing', '0']]",h-iz-urling
42707,HURLY,2,"['hurl', 'y']","[['hurl', '1'], ['y', '0']]",h-iz-urly
42708,HURON,2,"['Hu', 'ron']","[['Hu', '1'], ['ron', '2']]",H-iz-uron
42709,HURRAH,2,"['hur', 'rah']","[['hur', '0'], ['rah', '1']]",hurr-iz-ah
42710,HURRAY,2,"['hur', 'ray']","[['hur', '0'], ['ray', '1']]",hurr-iz-ay
42712,HURRIED,2,"['hur', 'ried']","[['hur', '1'], ['ried', '0']]",h-iz-urried
42714,HURRIES,2,"['hur', 'ries']","[['hur', '1'], ['ries', '0']]",h-iz-urries
42715,HURRY,2,"['hur', 'ry']","[['hur', '1'], ['ry', '0']]",h-iz-urry
42717,HURST,1,['Hurst'],"[['Hurst', '1']]",h-iz-urst
42718,HURT,1,['hurt'],"[['hurt', '1']]",h-iz-urt
42719,HURTFUL,2,"['hurt', 'ful']","[['hurt', '1'], ['ful', '0']]",h-iz-urtful
42720,HURTING,2,"['hurt', 'ing']","[['hurt', '1'], ['ing', '0']]",h-iz-urting
42721,HURTLE,2,"['hur', 'tle']","[['hur', '1'], ['tle', '0']]",h-iz-urtle
42722,HURTLING,2,"['hur', 'tling']","[['hur', '1'], ['tling', '0']]",h-iz-urtling
42723,HURTS,1,['hurts'],"[['hurts', '1']]",h-iz-urts
42724,HUSAIN,2,"['Hu', 'sain']","[['Hu', '1'], ['sain', '0']]",H-iz-usain
42725,HUSBAND,2,"['hus', 'band']","[['hus', '1'], ['band', '0']]",h-iz-usband
42727,HUSE,1,['huse'],"[['huse', '1']]",h-iz-use
42728,HUSH,1,['hush'],"[['hush', '1']]",h-iz-ush
42729,HUSHED,1,['hushed'],"[['hushed', '1']]",h-iz-ushed
42730,HUSK,1,['husk'],"[['husk', '1']]",h-iz-usk
42731,HUSKS,1,['husks'],"[['husks', '1']]",h-iz-usks
42732,HUSKY,2,"['husk', 'y']","[['husk', '1'], ['y', '0']]",h-iz-usky
42733,HUSS,1,['Huss'],"[['Huss', '1']]",h-iz-uss
42734,HUSSAR,2,"['hus', 'sar']","[['hus', '1'], ['sar', '0']]",h-iz-ussar
42735,HUSSEIN,2,"['Hus', 'sein']","[['Hus', '0'], ['sein', '1']]",Huss-iz-ein
42736,HUSSITE,2,"['Huss', 'ite']","[['Huss', '1'], ['ite', '2']]",H-iz-ussite
42737,HUSSY,2,"['hus', 'sy']","[['hus', '1'], ['sy', '0']]",h-iz-ussy
42738,HUST,1,['hust'],"[['hust', '1']]",h-iz-ust
42739,HUSTINGS,2,"['hus', 'tings']","[['hus', '1'], ['tings', '0']]",h-iz-ustings
42740,HUSTLE,2,"['hus', 'tle']","[['hus', '1'], ['tle', '0']]",h-iz-ustle
42741,HUSTLED,2,"['hus', 'tled']","[['hus', '1'], ['tled', '0']]",h-iz-ustled
