,word,num_syllables,syllables,stress_pattern,infixed
11774,SCHOOLROOM,2,"['school', 'room']","[['school', '1'], ['room', '2']]",school-diddly-oolroom
11775,SCHOOLTIME,2,"['school', 'time']","[['school', '1'], ['time', '2']]",school-diddly-ooltime
11776,SCHOOLWORK,2,"['school', 'work']","[['school', '1'], ['work', '2']]",school-diddly-oolwork
11777,SCHOOLYARD,2,"['school', 'yard']","[['school', '1'], ['yard', '2']]",school-diddly-oolyard
11778,SCHOONER,2,"['schoon', 'er']","[['schoon', '1'], ['er', '0']]",schoon-diddly-ooner
11779,SCHREINER,2,"['Schrei', 'ner']","[['Schrei', '1'], ['ner', '0']]",schrei-diddly-einer
11780,SCHUBERT,2,"['Schu', 'bert']","[['Schu', '1'], ['bert', '0']]",schu-diddly-ubert
11781,SCHUMANN,2,"['Schu', 'mann']","[['Schu', '1'], ['mann', '0']]",schu-diddly-umann
11782,SCHUYLKILL,2,"['Schuyl', 'kill']","[['Schuyl', '1'], ['kill', '2']]",schuyl-diddly-uylkill
11783,SCHWEITZER,2,"['Schweit', 'zer']","[['Schweit', '1'], ['zer', '0']]",schweit-diddly-eitzer
11784,SCIENCE,2,"['sci', 'ence']","[['sci', '1'], ['ence', '0']]",sci-diddly-ience
11785,SCILLA,2,"['Scil', 'la']","[['Scil', '1'], ['la', '0']]",scil-diddly-illa
11786,SCION,2,"['sci', 'on']","[['sci', '1'], ['on', '0']]",sci-diddly-ion
11787,SCISSOR,2,"['scis', 'sor']","[['scis', '1'], ['sor', '0']]",scis-diddly-issor
11788,SCISSORS,2,"['scis', 'sors']","[['scis', '1'], ['sors', '0']]",scis-diddly-issors
11789,SCOLDING,2,"['scold', 'ing']","[['scold', '1'], ['ing', '0']]",scold-diddly-olding
11790,SCOOPER,2,"['scoop', 'er']","[['scoop', '1'], ['er', '0']]",scoop-diddly-ooper
11791,SCOOTER,2,"['scoot', 'er']","[['scoot', '1'], ['er', '0']]",scoot-diddly-ooter
11792,SCOOTERS,2,"['scoot', 'ers']","[['scoot', '1'], ['ers', '0']]",scoot-diddly-ooters
11793,SCOPING,2,"['scop', 'ing']","[['scop', '1'], ['ing', '0']]",scop-diddly-oping
11794,SCORCHER,2,"['scorch', 'er']","[['scorch', '1'], ['er', '0']]",scorch-diddly-orcher
11795,SCORCHING,2,"['scorch', 'ing']","[['scorch', '1'], ['ing', '0']]",scorch-diddly-orching
11796,SCOREBOARD,2,"['score', 'board']","[['score', '1'], ['board', '2']]",score-diddly-oreboard
11797,SCORECARD,2,"['score', 'card']","[['score', '1'], ['card', '2']]",score-diddly-orecard
11798,SCORELESS,2,"['score', 'less']","[['score', '1'], ['less', '0']]",score-diddly-oreless
11799,SCORER,2,"['scor', 'er']","[['scor', '1'], ['er', '0']]",scor-diddly-orer
11800,SCORING,2,"['scor', 'ing']","[['scor', '1'], ['ing', '0']]",scor-diddly-oring
11801,SCORNFUL,2,"['scorn', 'ful']","[['scorn', '1'], ['ful', '0']]",scorn-diddly-ornful
11802,SCOTIA,2,"['Sco', 'tia']","[['Sco', '1'], ['tia', '0']]",sco-diddly-otia
11803,SCOTLAND,2,"['Scot', 'land']","[['Scot', '1'], ['land', '0']]",scot-diddly-otland
11804,SCOTSMAN,2,"['Scots', 'man']","[['Scots', '1'], ['man', '0']]",scots-diddly-otsman
11805,SCOTTIE,2,"['Scot', 'tie']","[['Scot', '1'], ['tie', '0']]",scot-diddly-ottie
11806,SCOTTISH,2,"['Scot', 'tish']","[['Scot', '1'], ['tish', '0']]",scot-diddly-ottish
11807,SCOUNDREL,2,"['scoun', 'drel']","[['scoun', '1'], ['drel', '0']]",scoun-diddly-oundrel
11808,SCOUTER,2,"['scout', 'er']","[['scout', '1'], ['er', '0']]",scout-diddly-outer
11809,SCOUTING,2,"['scout', 'ing']","[['scout', '1'], ['ing', '0']]",scout-diddly-outing
11810,SCOVEL,2,"['scov', 'el']","[['scov', '1'], ['el', '0']]",scov-diddly-ovel
11811,SCRABBLE,2,"['scrab', 'ble']","[['scrab', '1'], ['ble', '0']]",scrab-diddly-abble
11812,SCRAGGLY,2,"['scrag', 'gly']","[['scrag', '1'], ['gly', '0']]",scrag-diddly-aggly
11813,SCRAMBLE,2,"['scram', 'ble']","[['scram', '1'], ['ble', '0']]",scram-diddly-amble
11814,SCRAMBLED,2,"['scram', 'bled']","[['scram', '1'], ['bled', '0']]",scram-diddly-ambled
11815,SCRANTON,2,"['Scran', 'ton']","[['Scran', '1'], ['ton', '0']]",scran-diddly-anton
11816,SCRAPBOOK,2,"['scrap', 'book']","[['scrap', '1'], ['book', '2']]",scrap-diddly-apbook
11817,SCRAPER,2,"['scrap', 'er']","[['scrap', '1'], ['er', '0']]",scrap-diddly-aper
11818,SCRAPING,2,"['scrap', 'ing']","[['scrap', '1'], ['ing', '0']]",scrap-diddly-aping
11819,SCRAPPING,2,"['scrap', 'ping']","[['scrap', '1'], ['ping', '0']]",scrap-diddly-apping
11820,SCRAPPY,2,"['scrap', 'py']","[['scrap', '1'], ['py', '0']]",scrap-diddly-appy
11821,SCRATCHES,2,"['scratch', 'es']","[['scratch', '1'], ['es', '0']]",scratch-diddly-atches
11822,SCRATCHING,2,"['scratch', 'ing']","[['scratch', '1'], ['ing', '0']]",scratch-diddly-atching
11823,SCRATCHY,2,"['scratch', 'y']","[['scratch', '1'], ['y', '0']]",scratch-diddly-atchy
11824,SCRAWNY,2,"['scrawn', 'y']","[['scrawn', '1'], ['y', '0']]",scrawn-diddly-awny
11825,SCREAMER,2,"['scream', 'er']","[['scream', '1'], ['er', '0']]",scream-diddly-eamer
11826,SCREAMING,2,"['scream', 'ing']","[['scream', '1'], ['ing', '0']]",scream-diddly-eaming
11827,SCREECHING,2,"['screech', 'ing']","[['screech', '1'], ['ing', '0']]",screech-diddly-eeching
11828,SCREENER,2,"['screen', 'er']","[['screen', '1'], ['er', '0']]",screen-diddly-eener
11829,SCREENING,2,"['screen', 'ing']","[['screen', '1'], ['ing', '0']]",screen-diddly-eening
11830,SCREENINGS,2,"['screen', 'ings']","[['screen', '1'], ['ings', '0']]",screen-diddly-eenings
11831,SCREENPLAY,2,"['screen', 'play']","[['screen', '1'], ['play', '2']]",screen-diddly-eenplay
11832,SCREWBALL,2,"['screw', 'ball']","[['screw', '1'], ['ball', '2']]",screw-diddly-ewball
11833,SCREWING,2,"['screw', 'ing']","[['screw', '1'], ['ing', '0']]",screw-diddly-ewing
11834,SCREWY,2,"['screw', 'y']","[['screw', '1'], ['y', '0']]",screw-diddly-ewy
11835,SCRIBBLE,2,"['scrib', 'ble']","[['scrib', '1'], ['ble', '0']]",scrib-diddly-ibble
11836,SCRIBBLED,2,"['scrib', 'bled']","[['scrib', '1'], ['bled', '0']]",scrib-diddly-ibbled
11837,SCRIBBLER,2,"['scrib', 'bler']","[['scrib', '1'], ['bler', '0']]",scrib-diddly-ibbler
11838,SCRIBER,2,"['scrib', 'er']","[['scrib', '1'], ['er', '0']]",scrib-diddly-iber
11839,SCRIMMAGE,2,"['scrim', 'mage']","[['scrim', '1'], ['mage', '0']]",scrim-diddly-immage
11840,SCRIMPING,2,"['scrimp', 'ing']","[['scrimp', '1'], ['ing', '0']]",scrimp-diddly-imping
11841,SCRIMSHAW,2,"['scrim', 'shaw']","[['scrim', '1'], ['shaw', '2']]",scrim-diddly-imshaw
11842,SCRIPTURE,2,"['scrip', 'ture']","[['scrip', '1'], ['ture', '0']]",scrip-diddly-ipture
11843,SCRIVENER,2,"['scrive', 'ner']","[['scrive', '1'], ['ner', '0']]",scrive-diddly-ivener
11844,SCROUNGING,2,"['scroung', 'ing']","[['scroung', '1'], ['ing', '0']]",scroung-diddly-ounging
11845,SCRUBBER,2,"['scrub', 'ber']","[['scrub', '1'], ['ber', '0']]",scrub-diddly-ubber
11846,SCRUBBING,2,"['scrub', 'bing']","[['scrub', '1'], ['bing', '0']]",scrub-diddly-ubbing
11847,SCRUBBY,2,"['scrub', 'by']","[['scrub', '1'], ['by', '0']]",scrub-diddly-ubby
11848,SCRUFFY,2,"['scruff', 'y']","[['scruff', '1'], ['y', '0']]",scruff-diddly-uffy
11849,SCRUPLE,2,"['scru', 'ple']","[['scru', '1'], ['ple', '0']]",scru-diddly-uple
11850,SCUBA,2,"['scu', 'ba']","[['scu', '1'], ['ba', '0']]",scu-diddly-uba
11851,SCUFFLE,2,"['scuf', 'fle']","[['scuf', '1'], ['fle', '0']]",scuf-diddly-uffle
11852,SCUFFLED,2,"['scuf', 'fled']","[['scuf', '1'], ['fled', '0']]",scuf-diddly-uffled
11853,SCULLION,2,"['scul', 'lion']","[['scul', '1'], ['lion', '0']]",scul-diddly-ullion
11854,SCULPTOR,2,"['sculp', 'tor']","[['sculp', '1'], ['tor', '0']]",sculp-diddly-ulptor
11855,SCULPTURE,2,"['sculp', 'ture']","[['sculp', '1'], ['ture', '0']]",sculp-diddly-ulpture
11856,SCULPTURED,2,"['sculp', 'tured']","[['sculp', '1'], ['tured', '0']]",sculp-diddly-ulptured
11857,SCUPPER,2,"['scup', 'per']","[['scup', '1'], ['per', '0']]",scup-diddly-upper
11858,SCURRIED,2,"['scur', 'ried']","[['scur', '1'], ['ried', '0']]",scur-diddly-urried
11859,SCURRY,2,"['scur', 'ry']","[['scur', '1'], ['ry', '0']]",scur-diddly-urry
11860,SCUTTLE,2,"['scut', 'tle']","[['scut', '1'], ['tle', '0']]",scut-diddly-uttle
11861,SCUTTLED,2,"['scut', 'tled']","[['scut', '1'], ['tled', '0']]",scut-diddly-uttled
11862,SEABEACH,2,"['sea', 'beach']","[['sea', '1'], ['beach', '2']]",sea-diddly-eabeach
11863,SEABED,2,"['sea', 'bed']","[['sea', '1'], ['bed', '2']]",sea-diddly-eabed
11864,SEABEE,2,"['Sea', 'bee']","[['Sea', '1'], ['bee', '0']]",sea-diddly-eabee
11865,SEABOARD,2,"['sea', 'board']","[['sea', '1'], ['board', '2']]",sea-diddly-eaboard
11866,SEABORNE,2,"['sea', 'borne']","[['sea', '1'], ['borne', '2']]",sea-diddly-eaborne
11867,SEACOAST,2,"['sea', 'coast']","[['sea', '1'], ['coast', '2']]",sea-diddly-eacoast
11868,SEAFOOD,2,"['sea', 'food']","[['sea', '1'], ['food', '2']]",sea-diddly-eafood
11869,SEAGULL,2,"['sea', 'gull']","[['sea', '1'], ['gull', '2']]",sea-diddly-eagull
11870,SEALANT,2,"['seal', 'ant']","[['seal', '1'], ['ant', '0']]",seal-diddly-ealant
11871,SEALER,2,"['seal', 'er']","[['seal', '1'], ['er', '0']]",seal-diddly-ealer
11872,SEAMAN,2,"['sea', 'man']","[['sea', '1'], ['man', '0']]",sea-diddly-eaman
11873,SEAMEN,2,"['sea', 'men']","[['sea', '1'], ['men', '0']]",sea-diddly-eamen
11874,SEAMLESS,2,"['seam', 'less']","[['seam', '1'], ['less', '0']]",seam-diddly-eamless
11875,SEAMSTER,2,"['seam', 'ster']","[['seam', '1'], ['ster', '0']]",seam-diddly-eamster
11876,SEAMSTRESS,2,"['seam', 'stress']","[['seam', '1'], ['stress', '0']]",seam-diddly-eamstress
11877,SEAMY,2,"['seam', 'y']","[['seam', '1'], ['y', '0']]",seam-diddly-eamy
11878,SEANCE,2,"['se', 'ance']","[['se', '1'], ['ance', '0']]",se-diddly-eance
11879,SEAPORT,2,"['sea', 'port']","[['sea', '1'], ['port', '2']]",sea-diddly-eaport
11880,SEARCHER,2,"['search', 'er']","[['search', '1'], ['er', '0']]",search-diddly-earcher
11881,SEARCHING,2,"['search', 'ing']","[['search', '1'], ['ing', '0']]",search-diddly-earching
11882,SEARCHLIGHT,2,"['search', 'light']","[['search', '1'], ['light', '2']]",search-diddly-earchlight
11883,SEASHELL,2,"['sea', 'shell']","[['sea', '1'], ['shell', '2']]",sea-diddly-eashell
11884,SEASHORE,2,"['sea', 'shore']","[['sea', '1'], ['shore', '2']]",sea-diddly-eashore
11885,SEASICK,2,"['sea', 'sick']","[['sea', '1'], ['sick', '2']]",sea-diddly-easick
11886,SEASIDE,2,"['sea', 'side']","[['sea', '1'], ['side', '2']]",sea-diddly-easide
11887,SEASON,2,"['sea', 'son']","[['sea', '1'], ['son', '0']]",sea-diddly-eason
11888,SEASONED,2,"['sea', 'soned']","[['sea', '1'], ['soned', '0']]",sea-diddly-easoned
11889,SEASONS,2,"['sea', 'sons']","[['sea', '1'], ['sons', '0']]",sea-diddly-easons
11890,SEASTRAND,2,"['sea', 'strand']","[['sea', '1'], ['strand', '2']]",sea-diddly-eastrand
11891,SEATER,2,"['seat', 'er']","[['seat', '1'], ['er', '0']]",seat-diddly-eater
11892,SEATING,2,"['seat', 'ing']","[['seat', '1'], ['ing', '0']]",seat-diddly-eating
11893,SEATRAIN,2,"['sea', 'train']","[['sea', '1'], ['train', '2']]",sea-diddly-eatrain
11894,SEAVER,2,"['Sea', 'ver']","[['Sea', '1'], ['ver', '0']]",sea-diddly-eaver
11895,SEAWARD,2,"['sea', 'ward']","[['sea', '1'], ['ward', '0']]",sea-diddly-eaward
11896,SEAWAY,2,"['sea', 'way']","[['sea', '1'], ['way', '2']]",sea-diddly-eaway
11897,SEAWEED,2,"['sea', 'weed']","[['sea', '1'], ['weed', '2']]",sea-diddly-eaweed
11898,SECKEL,2,"['Seck', 'el']","[['Seck', '1'], ['el', '0']]",seck-diddly-eckel
11899,SECOND,2,"['sec', 'ond']","[['sec', '1'], ['ond', '0']]",sec-diddly-econd
11900,SECONDS,2,"['sec', 'onds']","[['sec', '1'], ['onds', '0']]",sec-diddly-econds
11901,SECRET,2,"['se', 'cret']","[['se', '1'], ['cret', '0']]",se-diddly-ecret
11902,SECTION,2,"['sec', 'tion']","[['sec', '1'], ['tion', '0']]",sec-diddly-ection
11903,SECTOR,2,"['sec', 'tor']","[['sec', '1'], ['tor', '0']]",sec-diddly-ector
11904,SEDER,2,"['Se', 'der']","[['Se', '1'], ['der', '0']]",se-diddly-eder
11905,SEDUM,2,"['se', 'dum']","[['se', '1'], ['dum', '0']]",se-diddly-edum
11906,SEEDLING,2,"['seed', 'ling']","[['seed', '1'], ['ling', '0']]",seed-diddly-eedling
11907,SEEDPOD,2,"['seed', 'pod']","[['seed', '1'], ['pod', '2']]",seed-diddly-eedpod
11908,SEEDSMAN,2,"['seeds', 'man']","[['seeds', '1'], ['man', '0']]",seeds-diddly-eedsman
11909,SEEDY,2,"['seed', 'y']","[['seed', '1'], ['y', '0']]",seed-diddly-eedy
11910,SEEGER,2,"['See', 'ger']","[['See', '1'], ['ger', '0']]",see-diddly-eeger
11911,LAMELY,2,"['lame', 'ly']","[['lame', '1'], ['ly', '0']]",lame-diddly-amely
11912,LAMER,2,"['lam', 'er']","[['lam', '1'], ['er', '0']]",lam-diddly-amer
11913,LAMPING,2,"['lamp', 'ing']","[['lamp', '1'], ['ing', '0']]",lamp-diddly-amping
11914,LAMPPOST,2,"['lamp', 'post']","[['lamp', '1'], ['post', '2']]",lamp-diddly-amppost
11915,LAMPREY,2,"['lam', 'prey']","[['lam', '1'], ['prey', '0']]",lam-diddly-amprey
11916,LAMPREYS,2,"['lam', 'preys']","[['lam', '1'], ['preys', '0']]",lam-diddly-ampreys
11917,LAMPRON,2,"['lam', 'pron']","[['lam', '1'], ['pron', '0']]",lam-diddly-ampron
11918,LANCELET,2,"['lance', 'let']","[['lance', '1'], ['let', '0']]",lance-diddly-ancelet
11919,LANCER,2,"['lanc', 'er']","[['lanc', '1'], ['er', '0']]",lanc-diddly-ancer
11920,LANCERS,2,"['lanc', 'ers']","[['lanc', '1'], ['ers', '0']]",lanc-diddly-ancers
11921,LANCET,2,"['lan', 'cet']","[['lan', '1'], ['cet', '0']]",lan-diddly-ancet
11922,LANCING,2,"['lanc', 'ing']","[['lanc', '1'], ['ing', '0']]",lanc-diddly-ancing
11923,LANDAU,2,"['lan', 'dau']","[['lan', '1'], ['dau', '2']]",lan-diddly-andau
11924,LANDED,2,"['land', 'ed']","[['land', '1'], ['ed', '0']]",land-diddly-anded
11925,LANDEN,2,"['Lan', 'den']","[['Lan', '1'], ['den', '0']]",lan-diddly-anden
11926,LANDER,2,"['land', 'er']","[['land', '1'], ['er', '0']]",land-diddly-ander
11927,LANDFALL,2,"['land', 'fall']","[['land', '1'], ['fall', '2']]",land-diddly-andfall
11928,LANDFILL,2,"['land', 'fill']","[['land', '1'], ['fill', '2']]",land-diddly-andfill
11929,LANDFORM,2,"['land', 'form']","[['land', '1'], ['form', '2']]",land-diddly-andform
11930,LANDGRAVE,2,"['land', 'grave']","[['land', '1'], ['grave', '2']]",land-diddly-andgrave
11931,LANDING,2,"['land', 'ing']","[['land', '1'], ['ing', '0']]",land-diddly-anding
11932,LANDLESS,2,"['land', 'less']","[['land', '1'], ['less', '0']]",land-diddly-andless
11933,LANDLOCK,2,"['land', 'lock']","[['land', '1'], ['lock', '2']]",land-diddly-andlock
11934,LANDLOCKED,2,"['land', 'locked']","[['land', '1'], ['locked', '2']]",land-diddly-andlocked
11935,LANDLORD,2,"['land', 'lord']","[['land', '1'], ['lord', '2']]",land-diddly-andlord
11936,LANDMAN,2,"['land', 'man']","[['land', '1'], ['man', '0']]",land-diddly-andman
11937,LANDMARK,2,"['land', 'mark']","[['land', '1'], ['mark', '2']]",land-diddly-andmark
11938,LANDMASS,2,"['land', 'mass']","[['land', '1'], ['mass', '2']]",land-diddly-andmass
11939,LANDON,2,"['Lan', 'don']","[['Lan', '1'], ['don', '0']]",lan-diddly-andon
11940,LANDRY,2,"['Lan', 'dry']","[['Lan', '1'], ['dry', '0']]",lan-diddly-andry
11941,LANDSAT,2,"['Land', 'sat']","[['Land', '1'], ['sat', '1']]",land-diddly-andsat
11942,LANDSCAPE,2,"['land', 'scape']","[['land', '1'], ['scape', '2']]",land-diddly-andscape
11943,LANDSCAPED,2,"['land', 'scaped']","[['land', '1'], ['scaped', '2']]",land-diddly-andscaped
11944,LANDSLIDE,2,"['land', 'slide']","[['land', '1'], ['slide', '2']]",land-diddly-andslide
11945,LANDSMAN,2,"['lands', 'man']","[['lands', '1'], ['man', '0']]",lands-diddly-andsman
11946,LANDWARD,2,"['land', 'ward']","[['land', '1'], ['ward', '0']]",land-diddly-andward
11947,LANDWEHR,2,"['Land', 'wehr']","[['Land', '1'], ['wehr', '0']]",land-diddly-andwehr
11948,LANGHORNE,2,"['Lang', 'horne']","[['Lang', '1'], ['horne', '0']]",lang-diddly-anghorne
11949,LANGLEY,2,"['Lang', 'ley']","[['Lang', '1'], ['ley', '0']]",lang-diddly-angley
11950,LANGRIDGE,2,"['lan', 'gridge']","[['lan', '1'], ['gridge', '0']]",lan-diddly-angridge
11951,LANGSTON,2,"['Lang', 'ston']","[['Lang', '1'], ['ston', '0']]",lang-diddly-angston
11952,LANGUAGE,2,"['lan', 'guage']","[['lan', '1'], ['guage', '0']]",lan-diddly-anguage
11953,LANGUID,2,"['lan', 'guid']","[['lan', '1'], ['guid', '0']]",lan-diddly-anguid
11954,LANGUISH,2,"['lan', 'guish']","[['lan', '1'], ['guish', '0']]",lan-diddly-anguish
11955,LANKA,2,"['Lan', 'ka']","[['Lan', '1'], ['ka', '0']]",lan-diddly-anka
11956,LANKY,2,"['lank', 'y']","[['lank', '1'], ['y', '0']]",lank-diddly-anky
11957,LANSDOWNE,2,"['Lans', 'downe']","[['Lans', '1'], ['downe', '2']]",lans-diddly-ansdowne
11958,LANSING,2,"['Lan', 'sing']","[['Lan', '1'], ['sing', '0']]",lan-diddly-ansing
11959,LANTERN,2,"['lan', 'tern']","[['lan', '1'], ['tern', '0']]",lan-diddly-antern
11960,LANTERNS,2,"['lan', 'terns']","[['lan', '1'], ['terns', '0']]",lan-diddly-anterns
11961,LANYARD,2,"['lan', 'yard']","[['lan', '1'], ['yard', '0']]",lan-diddly-anyard
11962,LAPDOG,2,"['lap', 'dog']","[['lap', '1'], ['dog', '2']]",lap-diddly-apdog
11963,LAPIN,2,"['lap', 'in']","[['lap', '1'], ['in', '0']]",lap-diddly-apin
11964,LAPLAND,2,"['Lap', 'land']","[['Lap', '1'], ['land', '2']]",lap-diddly-apland
11965,LAPPING,2,"['lap', 'ping']","[['lap', '1'], ['ping', '0']]",lap-diddly-apping
11966,LAPSING,2,"['laps', 'ing']","[['laps', '1'], ['ing', '0']]",laps-diddly-apsing
11967,LAPTOP,2,"['lap', 'top']","[['lap', '1'], ['top', '2']]",lap-diddly-aptop
11968,LARDER,2,"['lar', 'der']","[['lar', '1'], ['der', '0']]",lar-diddly-arder
11969,LARDNER,2,"['Lard', 'ner']","[['Lard', '1'], ['ner', '0']]",lard-diddly-ardner
11970,LARGELY,2,"['large', 'ly']","[['large', '1'], ['ly', '0']]",large-diddly-argely
11971,LARGENESS,2,"['large', 'ness']","[['large', '1'], ['ness', '0']]",large-diddly-argeness
11972,LARGER,2,"['larg', 'er']","[['larg', '1'], ['er', '0']]",larg-diddly-arger
11973,LARGESS,2,"['lar', 'gess']","[['lar', '1'], ['gess', '0']]",lar-diddly-argess
11974,LARGEST,2,"['larg', 'est']","[['larg', '1'], ['est', '0']]",larg-diddly-argest
11975,LARGO,2,"['lar', 'go']","[['lar', '1'], ['go', '0']]",lar-diddly-argo
11976,LARKSPUR,2,"['lark', 'spur']","[['lark', '1'], ['spur', '2']]",lark-diddly-arkspur
11977,LARRY,2,"['lar', 'ry']","[['lar', '1'], ['ry', '0']]",lar-diddly-arry
11978,LARVA,2,"['lar', 'va']","[['lar', '1'], ['va', '0']]",lar-diddly-arva
11979,LARVAE,2,"['lar', 'vae']","[['lar', '1'], ['vae', '0']]",lar-diddly-arvae
11980,LARVAL,2,"['lar', 'val']","[['lar', '1'], ['val', '0']]",lar-diddly-arval
11981,LARY,2,"['la', 'ry']","[['la', '1'], ['ry', '0']]",la-diddly-ary
11982,LARYNX,2,"['lar', 'ynx']","[['lar', '1'], ['ynx', '0']]",lar-diddly-arynx
11983,LASER,2,"['la', 'ser']","[['la', '1'], ['ser', '0']]",la-diddly-aser
11984,LASHER,2,"['lash', 'er']","[['lash', '1'], ['er', '0']]",lash-diddly-asher
11985,LASHING,2,"['lash', 'ing']","[['lash', '1'], ['ing', '0']]",lash-diddly-ashing
11986,LASHINGS,2,"['lash', 'ings']","[['lash', '1'], ['ings', '0']]",lash-diddly-ashings
11987,LASSA,2,"['Las', 'sa']","[['Las', '1'], ['sa', '0']]",las-diddly-assa
11988,LASSIE,2,"['las', 'sie']","[['las', '1'], ['sie', '0']]",las-diddly-assie
11989,LASSO,2,"['las', 'so']","[['las', '1'], ['so', '0']]",las-diddly-asso
11990,LASTED,2,"['last', 'ed']","[['last', '1'], ['ed', '0']]",last-diddly-asted
11991,LASTER,2,"['last', 'er']","[['last', '1'], ['er', '0']]",last-diddly-aster
11992,LASTING,2,"['last', 'ing']","[['last', '1'], ['ing', '0']]",last-diddly-asting
11993,LASTLY,2,"['last', 'ly']","[['last', '1'], ['ly', '0']]",last-diddly-astly
11994,LATA,2,"['la', 'ta']","[['la', '1'], ['ta', '0']]",la-diddly-ata
11995,LATCHING,2,"['latch', 'ing']","[['latch', '1'], ['ing', '0']]",latch-diddly-atching
11996,LATCHKEY,2,"['latch', 'key']","[['latch', '1'], ['key', '2']]",latch-diddly-atchkey
11997,LATELY,2,"['late', 'ly']","[['late', '1'], ['ly', '0']]",late-diddly-ately
11998,LATENESS,2,"['late', 'ness']","[['late', '1'], ['ness', '0']]",late-diddly-ateness
11999,LATENT,2,"['la', 'tent']","[['la', '1'], ['tent', '0']]",la-diddly-atent
12000,LATER,2,"['lat', 'er']","[['lat', '1'], ['er', '0']]",lat-diddly-ater
12001,LATEST,2,"['lat', 'est']","[['lat', '1'], ['est', '0']]",lat-diddly-atest
12002,LATEX,2,"['la', 'tex']","[['la', '1'], ['tex', '2']]",la-diddly-atex
12003,LATHER,2,"['lath', 'er']","[['lath', '1'], ['er', '0']]",lath-diddly-ather
12004,LATIN,2,"['Lat', 'in']","[['Lat', '1'], ['in', '0']]",lat-diddly-atin
12005,LATON,2,"['lat', 'on']","[['lat', '1'], ['on', '0']]",lat-diddly-aton
12006,LATTE,2,"['lat', 'te']","[['lat', '1'], ['te', '2']]",lat-diddly-atte
12007,LATTER,2,"['lat', 'ter']","[['lat', '1'], ['ter', '0']]",lat-diddly-atter
12008,LATTICE,2,"['lat', 'tice']","[['lat', '1'], ['tice', '0']]",lat-diddly-attice
12009,LAUDER,2,"['laud', 'er']","[['laud', '1'], ['er', '0']]",laud-diddly-auder
12010,LAUGHER,2,"['laugh', 'er']","[['laugh', '1'], ['er', '0']]",laugh-diddly-augher
12011,LAUGHING,2,"['laugh', 'ing']","[['laugh', '1'], ['ing', '0']]",laugh-diddly-aughing
12012,LAUGHTER,2,"['laugh', 'ter']","[['laugh', '1'], ['ter', '0']]",laugh-diddly-aughter
12013,LAUGHTON,2,"['Laugh', 'ton']","[['Laugh', '1'], ['ton', '0']]",laugh-diddly-aughton
12014,LAUNCHER,2,"['launch', 'er']","[['launch', '1'], ['er', '0']]",launch-diddly-auncher
12015,LAUNCHING,2,"['launch', 'ing']","[['launch', '1'], ['ing', '0']]",launch-diddly-aunching
12016,LAUNDER,2,"['laun', 'der']","[['laun', '1'], ['der', '0']]",laun-diddly-aunder
12017,LAUNDRIES,2,"['laun', 'dries']","[['laun', '1'], ['dries', '0']]",laun-diddly-aundries
12018,LAUNDRY,2,"['laun', 'dry']","[['laun', '1'], ['dry', '0']]",laun-diddly-aundry
12019,LAURA,2,"['lau', 'ra']","[['lau', '1'], ['ra', '0']]",lau-diddly-aura
12020,LAUREL,2,"['Lau', 'rel']","[['Lau', '1'], ['rel', '0']]",lau-diddly-aurel
12021,LAUREN,2,"['Lau', 'ren']","[['Lau', '1'], ['ren', '0']]",lau-diddly-auren
12022,LAURENS,2,"['Lau', 'rens']","[['Lau', '1'], ['rens', '0']]",lau-diddly-aurens
12023,LAURENT,2,"['Lau', 'rent']","[['Lau', '1'], ['rent', '0']]",lau-diddly-aurent
12024,LAURIN,2,"['lau', 'rin']","[['lau', '1'], ['rin', '0']]",lau-diddly-aurin
12025,LAVA,2,"['la', 'va']","[['la', '1'], ['va', '0']]",la-diddly-ava
12026,LAVER,2,"['la', 'ver']","[['la', '1'], ['ver', '0']]",la-diddly-aver
12027,LAVISH,2,"['lav', 'ish']","[['lav', '1'], ['ish', '0']]",lav-diddly-avish
12028,LAWFUL,2,"['law', 'ful']","[['law', '1'], ['ful', '0']]",law-diddly-awful
12029,LAWING,2,"['law', 'ing']","[['law', '1'], ['ing', '0']]",law-diddly-awing
12030,LAWLESS,2,"['law', 'less']","[['law', '1'], ['less', '0']]",law-diddly-awless
12031,LAWMAN,2,"['law', 'man']","[['law', '1'], ['man', '0']]",law-diddly-awman
12032,LAWMEN,2,"['law', 'men']","[['law', '1'], ['men', '1']]",law-diddly-awmen
12033,LAWRENCE,2,"['Law', 'rence']","[['Law', '1'], ['rence', '0']]",law-diddly-awrence
12034,LAWSUIT,2,"['law', 'suit']","[['law', '1'], ['suit', '2']]",law-diddly-awsuit
12035,LAWTON,2,"['Law', 'ton']","[['Law', '1'], ['ton', '0']]",law-diddly-awton
12036,LAWYER,2,"['law', 'yer']","[['law', '1'], ['yer', '0']]",law-diddly-awyer
12037,LAWYERS,2,"['law', 'yer']","[['law', '1'], ['yer', '0']]",law-diddly-awyer
12038,LAYER,2,"['lay', 'er']","[['lay', '1'], ['er', '0']]",lay-diddly-ayer
12039,LAYING,2,"['lay', 'ing']","[['lay', '1'], ['ing', '0']]",lay-diddly-aying
12040,LAYLAND,2,"['lay', 'land']","[['lay', '1'], ['land', '0']]",lay-diddly-ayland
12041,LAYMAN,2,"['lay', 'man']","[['lay', '1'], ['man', '0']]",lay-diddly-ayman
